Geneid	SRR2932702_1.bam	SRR2932703_1.bam	SRR2932704_1.bam	SRR2932705_1.bam	SRR2932706_1.bam	SRR2932707_1.bam
1700057H21Rik	0	0	0	0	0	0
Gm23505	0	0	0	0	0	0
Gm13494	0	0	0	0	0	0
Gm13491	0	0	0	0	0	0
Tas2r134	0	0	0	0	0	0
Gm13490	0	1	1	1	2	1
Gm13492	0	0	0	0	0	0
Gm13493	25	37	14	19	19	26
Rbm43	40	56	51	37	48	76
Gm13495	0	0	0	0	0	0
Nmi	136	157	175	199	235	200
Tnfaip6	0	0	0	0	0	2
Rif1	218	201	216	127	76	171
Neb	331	834	471	293	267	413
Gm22095	0	0	0	0	0	0
Gm13521	0	0	0	0	0	0
Gm13522	31	77	38	39	17	61
Arl5a	981	753	964	535	249	446
A430018G15Rik	44	72	52	46	48	66
Cacnb4	47	77	43	49	62	67
Gm13541	0	0	0	0	0	0
Bloc1s2-ps	3	1	1	2	1	4
Stam2	149	153	169	148	98	143
Gm13548	0	0	0	0	0	0
Fmnl2	114	95	102	129	98	129
Gm26603	1	1	0	0	1	0
Prpf40a	484	364	523	357	244	421
Arl6ip6	125	135	137	110	91	136
Gm25898	0	0	0	0	0	0
Gm13501	0	0	0	0	0	0
Gm13503	0	0	0	0	0	1
Gm13502	1	0	3	1	2	1
Gm23315	0	0	0	0	0	0
Rprm	0	0	0	0	0	0
Gm22298	0	0	0	0	0	0
Gm13505	0	0	0	0	0	0
Gm14035	0	0	0	0	0	0
Gm14034	0	0	0	0	0	0
Galnt13	0	1	1	2	0	0
Gm24549	0	0	0	0	0	0
Gm25489	0	0	0	0	0	0
Gm14032	0	0	0	0	0	0
Gm14033	0	0	0	0	0	0
Gm26794	0	0	0	0	0	0
Kcnj3	0	0	0	0	0	0
Gm13517	0	0	0	0	0	0
Gm13615	0	0	0	0	0	0
Gm13518	0	0	0	0	0	0
Mir195b	0	0	0	0	0	0
Gm13527	0	0	0	0	0	0
Nr4a2	36	29	44	15	21	21
BB557941	0	0	0	0	0	1
4930555B11Rik	0	0	0	0	0	0
Gm13526	0	0	0	0	0	0
A930012O16Rik	17	13	19	14	14	14
Gpd2	596	344	487	343	233	405
Gm13535	0	0	1	1	3	0
Gm13531	0	0	0	0	0	0
Gm13532	0	0	1	1	0	1
Gm13533	0	0	0	0	0	0
Gm25388	0	0	0	0	0	0
Gm33594	0	0	0	0	0	0
Galnt5	0	0	0	0	0	0
Ermn	0	0	0	0	0	0
Gm13534	0	0	0	0	0	0
Cytip	18	16	13	9	11	24
Gm13546	0	0	0	0	0	0
Acvr1c	3	0	3	1	1	0
Gm13544	0	0	0	0	0	0
Gm13545	0	0	0	0	0	0
Acvr1	132	122	173	164	107	176
Gm17409	0	0	1	0	0	0
Upp2	879	2794	5392	3090	2799	3427
Gm13558	0	0	0	0	0	0
Gm13559	0	0	0	0	0	0
Ccdc148	13	12	18	11	16	26
Gm11099	3	1	5	1	0	4
Gm13560	0	0	0	0	0	0
Gm13557	0	0	0	0	0	0
Gm13550	0	0	0	0	0	0
Pkp4	804	866	995	868	624	853
5330411J11Rik	0	1	2	0	1	1
Gm13551	0	0	0	0	0	0
Gm13549	0	0	0	0	1	0
Dapl1	0	1	0	0	0	0
Gm13552	3	9	8	5	5	7
Tanc1	101	163	131	112	101	177
Wdsub1	52	49	55	45	34	72
Baz2b	343	361	384	248	215	398
Gm13574	0	0	0	0	0	0
Gm13572	0	1	0	1	0	1
Gm13570	0	0	0	0	0	0
Gm13620	5	7	3	4	2	5
Ldha-ps	0	0	0	0	0	0
March7	386	332	369	288	244	429
Cd302	1670	2156	2105	2217	1793	2002
Gm13573	0	0	0	0	0	0
Ly75	14	24	7	16	22	25
Gm13571	4	1	2	0	0	2
Gm13580	0	0	0	0	0	0
Pla2r1	85	131	89	54	41	70
Gm13583	4	2	4	0	0	1
Gm13566	0	0	0	0	0	0
Gm13567	0	0	0	0	0	0
Itgb6	1	0	1	2	1	2
Rbms1	682	553	694	411	371	622
Gm13582	2	2	2	3	3	0
Gm13579	0	0	0	0	0	0
Gm13581	0	0	0	0	0	0
Gm26422	0	0	0	0	0	0
Gm22338	0	0	0	0	0	0
Tank	202	163	215	179	115	251
Gm13626	0	0	0	0	0	0
Psmd14	540	446	553	605	433	573
Gm22403	0	0	0	0	0	1
Gm25966	0	0	0	0	0	0
Tbr1	0	1	0	0	0	0
Gm13555	0	0	0	0	0	0
Slc4a10	3	3	4	7	3	6
Dpp4	1114	1208	1322	1247	821	1338
Gm13561	304	225	385	212	125	277
Gm13565	0	0	0	0	0	0
Gm13564	0	0	0	0	0	0
Gcg	0	0	0	0	0	0
Fap	4	7	16	2	8	8
Ifih1	350	359	554	341	230	380
Gca	67	62	79	35	30	65
Gm13590	0	0	0	0	0	0
Kcnh7	22	14	21	15	22	18
Gm22020	0	0	0	0	0	0
Gm13569	0	0	0	0	0	0
Gm23503	0	0	0	0	0	0
Fign	84	133	126	136	117	103
Gm13575	0	0	0	0	0	0
Gm13577	7	3	7	2	9	4
Gm13576	0	0	0	0	0	0
Gm13578	0	0	0	0	1	0
Grb14	759	644	890	651	543	702
Cobll1	431	460	805	610	406	607
Gm13594	0	3	2	5	6	9
Gm13592	0	1	1	0	0	0
Gm13593	0	0	0	0	0	0
Slc38a11	4	10	9	58	30	40
Mir6337	0	0	0	0	0	0
Gm24138	0	0	0	0	0	0
Scn3a	5	8	6	6	4	13
Gm13595	0	0	0	0	0	0
Scn2a	2	0	0	10	0	2
Csrnp3	0	0	0	3	0	0
Gm13619	0	0	0	0	0	0
Gm13617	0	0	0	0	0	0
Galnt3	4	4	10	1	4	8
Gm28638	1	0	0	0	0	0
Gm13616	0	0	0	0	0	0
Ttc21b	25	22	29	27	28	55
Gm13618	2	4	6	3	6	11
Scn1a	0	0	0	5	0	0
Gm13630	0	0	0	0	0	0
Gm13629	0	0	0	2	0	0
Rpl35-ps1	0	0	0	0	0	0
Scn9a	0	0	0	4	0	0
Gm13627	0	0	0	0	0	0
Gm23046	0	0	0	0	0	0
Scn7a	11	3	4	6	3	7
Gm13600	0	0	0	0	0	0
Gm13602	0	0	0	0	0	0
Gm13598	0	0	0	0	0	0
Gm1322	0	0	0	0	0	0
Gm13599	1	0	0	0	0	1
Gm21830	0	0	0	0	0	0
Gm23328	0	0	0	0	0	0
Gm26727	0	0	0	0	0	0
Xirp2	0	0	0	0	41	21
Gm13601	0	0	0	0	23	10
B3galt1	205	185	255	222	149	154
Mir7224	0	0	0	0	0	0
Gm26743	0	0	1	1	0	0
Gm13604	3	0	2	0	0	0
Gm13603	0	0	0	0	0	0
Mir6335	0	0	0	0	0	0
Gm37964	0	0	0	0	0	0
Gm13607	0	0	0	0	0	0
Stk39	18	21	18	28	31	52
Gm13596	0	2	0	0	0	0
Gm26321	0	0	0	0	0	0
Gm13597	7	9	9	6	9	11
4933409G03Rik	0	0	0	0	0	0
4932414N04Rik	1	0	0	0	0	0
Gm36231	9	6	11	8	14	9
Gm13612	1	3	0	1	3	0
Cers6	136	196	214	160	194	341
Gm37159	0	0	0	0	0	0
Gm38236	0	0	0	0	0	0
Gm37651	0	0	0	0	0	0
Gm37747	0	0	0	0	0	0
Gm37666	0	0	0	0	0	0
Gm38377	0	0	0	0	0	0
Nostrin	156	171	202	129	81	122
Spc25	40	43	61	25	40	42
G6pc2	3	2	2	1	1	3
Abcb11	3756	3750	3847	4436	2529	3607
Gm13613	1171	1058	1336	1277	510	1098
Gm13614	0	1	2	1	1	0
Dhrs9	41	22	14	22	13	25
Lrp2	13	8	10	4	0	2
Bbs5	29	27	35	45	26	42
Klhl41	0	1	1	3	13	4
Fastkd1	220	209	263	217	224	242
Ppig	348	366	366	319	283	375
Gm13622	1	1	0	2	0	1
Ccdc173	6	7	6	9	7	6
Gm13623	0	0	0	0	0	0
Phospho2	161	173	158	178	148	157
Gm13624	0	1	0	0	0	0
Klhl23	10	15	11	13	13	30
Ssb	548	508	556	635	482	668
Mettl5	177	235	212	245	250	269
Gm13625	0	0	0	0	0	0
Mettl5os	3	5	6	4	4	5
Ubr3	1272	1124	1527	1108	714	1067
Gm13631	0	0	0	0	0	0
Myo3b	1	3	1	0	2	1
Rpl9-ps7	28	38	29	10	8	8
Sp5	14	32	6	51	47	56
Gad1os	1	0	0	2	0	1
Erich2os	0	0	0	0	0	0
Erich2	0	1	1	0	0	0
Gm37026	0	0	0	0	0	0
Gad1	0	0	0	7	1	0
Gm16510	0	0	0	0	0	0
Gm26558	28	26	33	25	15	33
Gorasp2	723	705	716	777	686	764
Tlk1	479	426	568	437	272	437
Gm13633	0	0	0	0	0	0
Gm13632	0	0	0	0	0	0
Mettl8	118	116	149	127	120	111
Dcaf17	157	156	205	138	94	112
Cybrd1	5	4	1	1	0	1
Dync1i2	405	341	476	501	416	540
Slc25a12	163	162	129	93	82	131
Gm13641	0	1	1	0	0	0
Hat1	75	68	87	61	54	84
Gm13642	0	0	0	0	0	0
Gm23166	0	0	0	0	0	0
Metap1d	548	685	488	620	678	866
Gm23253	0	0	0	0	0	0
Dlx1as	174	217	188	199	278	321
Dlx1	1	0	0	1	0	0
Dlx2	0	0	0	0	0	0
Platr26	0	0	0	0	0	0
Gm13647	0	0	0	0	0	0
Itga6	16	16	19	18	8	24
Gm13663	0	0	0	0	0	0
Gm17250	0	0	0	0	0	0
Gm13662	0	0	0	0	0	0
Gm13739	0	0	0	0	0	0
Pdk1	555	756	701	834	638	966
Gm13746	0	0	0	0	0	0
Rapgef4	4545	2955	4665	1981	1206	1722
Gm26408	0	0	0	0	0	0
Rapgef4os1	75	83	77	31	22	18
Rapgef4os2	473	427	617	354	204	270
Rapgef4os3	86	47	171	16	6	35
Map3k20	111	118	153	165	150	199
Zakit	0	0	0	0	0	0
Rpl36a-ps4	0	0	0	0	0	0
Cdca7	26	24	28	16	12	15
Rps13-ps8	0	0	0	0	0	0
Eif1-ps3	0	0	0	0	0	0
Pex13-ps	0	0	0	0	0	0
Ak3l2-ps	10	2	14	3	1	4
8430437L04Rik	0	0	0	0	0	0
6430710C18Rik	17	8	18	12	10	31
Sp3	457	373	479	376	264	478
Gm25960	0	0	0	0	0	0
Hspe1-ps5	0	0	0	1	2	1
Gm11084	33	32	27	17	22	28
Sp3os	43	38	25	33	43	41
Ola1	204	218	320	262	174	280
Gm13665	0	0	0	0	0	0
Gm13666	1	0	0	0	0	0
Gm13664	0	0	0	0	0	0
Sp9	48	55	38	86	70	47
Cir1	183	196	263	190	167	226
Scrn3	535	560	649	688	481	630
Gpr155	107	149	174	203	117	208
Gm13703	15	28	25	20	18	17
Gm13709	6	9	18	6	3	10
D230022J07Rik	9	7	12	3	9	15
Gm13707	1	1	2	0	0	1
Wipf1	39	64	51	48	42	60
Gm13708	1	0	1	1	0	2
Chrna1	0	0	0	0	1	0
Chrna1os	35	47	36	34	38	34
Chn1os3	92	86	79	116	144	134
Chn1	3	5	9	13	4	7
Chn1os1	0	0	0	1	0	0
Gm13640	0	0	0	0	0	0
Atf2	276	270	315	243	189	272
Gm27421	0	0	0	0	0	0
Gm10822	2	4	0	0	5	2
Atp5g3	2657	3342	2576	4182	4235	3961
Gm13668	0	1	0	1	2	0
A630050E04Rik	0	0	0	0	0	0
Gm28640	0	0	0	0	0	0
Gm13667	0	0	0	0	0	0
4930441J16Rik	0	0	0	0	0	0
Lnpk	57	38	37	55	22	40
4930445N08Rik	0	0	0	0	0	0
Mrpl23-ps1	1	2	5	4	1	2
Gm22975	0	0	0	0	0	0
Gm13672	0	0	0	0	0	0
Evx2	0	0	0	0	0	0
Hoxd13	0	0	0	0	0	0
Hoxd12	0	0	0	0	0	0
Hoxd11	0	0	0	0	0	0
Gm28309	0	0	0	0	0	0
Hoxd10	0	0	0	0	0	0
Gm14396	0	0	0	0	0	0
Gm28793	0	0	0	0	0	0
Hoxd9	0	0	0	0	0	1
Gm44463	0	0	0	0	0	0
Hoxd3os1	0	0	0	2	0	0
Hoxd8	0	0	0	1	1	1
Hoxd3	0	0	0	0	0	0
Hoxd4	0	0	0	0	0	0
Mir10b	0	0	0	0	0	0
Gm28230	0	0	0	0	0	0
Haglr	0	0	0	0	0	0
Gm14424	0	0	0	0	0	0
Gm14426	0	0	0	0	0	0
Hoxd1	0	0	0	0	0	0
Mtx2	341	339	330	486	468	519
Gm14425	0	0	0	0	0	0
Gm14427	1	0	0	0	0	0
n-R5s198	0	0	0	0	0	0
Gm13652	0	0	0	0	0	0
2600014E21Rik	79	91	45	57	65	55
A330043C09Rik	0	0	0	0	0	0
Rps6-ps4	73	86	52	55	63	55
Gm13653	0	0	0	0	0	0
Gm37243	0	0	0	0	0	0
Gm13658	0	0	0	0	0	0
Gm13660	0	0	0	0	0	0
Gm13655	0	0	0	0	0	0
Gm24574	0	0	0	0	0	0
Hnrnpa3	482	499	453	478	391	460
Nfe2l2	683	1049	864	1159	1046	1338
Gm24996	0	0	0	0	0	0
E030042O20Rik	24	33	28	31	27	62
Gm13656	0	0	0	0	0	0
Gm13657	14	15	17	20	24	31
Gm13669	0	1	1	0	0	1
Gm13670	0	0	0	0	0	0
Agps	127	141	126	113	83	135
Ttc30b	44	52	57	69	54	53
Ttc30a2	1	2	2	0	0	1
Ttc30a1	15	12	15	14	9	10
Pde11a	0	0	0	0	1	1
Gm44337	0	0	0	0	0	0
Cyct	0	0	0	0	0	0
Rbm45	120	143	135	114	90	136
Osbpl6	7	5	2	3	1	4
Gm23164	0	0	0	0	0	0
Prkra	137	170	176	136	134	164
Pjvk	1	0	0	0	0	0
Fkbp7	33	38	47	54	41	50
Plekha3	158	175	165	209	135	225
Ttn	4	10	6	4	201	95
Gm13938	2	2	4	0	13	11
Ccdc141	237	348	336	225	143	395
Gm44360	0	0	0	0	0	0
Sestd1	30	44	46	24	13	33
Gm13650	0	0	0	0	0	0
Gm13651	0	2	1	0	0	0
Gm13943	0	0	0	0	0	0
Gm13649	0	0	0	0	0	0
Zfp385b	226	307	330	237	200	257
Gm13944	47	71	67	47	32	51
Gm13661	0	0	0	0	0	0
Gm13727	0	0	0	0	0	0
Cwc22	135	133	191	129	112	186
Gm13726	0	0	0	0	0	0
4930440I19Rik	0	2	1	1	0	0
Gm14461	0	0	0	0	0	0
Gm14460	0	0	0	0	0	0
Gm23149	0	0	0	0	0	0
Gm14464	0	0	0	0	0	0
Gm14463	0	0	0	0	0	0
Gm17014	0	0	0	0	0	0
Ube2e3	228	249	241	289	212	257
Gm37004	1	0	1	0	0	2
Gm14466	0	0	0	0	0	0
Gm14469	0	0	0	0	0	0
Gm14465	0	0	0	0	0	0
Itga4	182	162	171	124	118	131
Cerkl	273	225	251	169	130	165
Gm22606	3	0	0	0	0	0
Gm13673	0	1	0	0	1	2
Neurod1	0	0	0	0	0	0
Gm26755	0	0	0	0	0	0
Ssfa2	409	357	514	469	365	514
Ppp1r1c	0	0	0	1	1	0
Pde1a	17	32	38	31	21	43
Gm13674	0	0	0	0	0	0
Prdx6b	0	0	0	0	0	1
Dnajc10	186	162	218	228	209	278
Gm13752	0	0	0	0	0	0
Frzb	10	10	15	9	12	26
Gm13687	0	0	0	0	0	0
Nckap1	990	778	1106	857	644	924
Gm13689	0	0	0	0	0	0
Gm24461	0	0	0	0	0	1
Gm13688	0	0	0	1	1	3
Dusp19	0	0	0	0	0	0
Nup35	72	58	74	89	79	90
Mir684-1	0	1	2	1	0	2
Gm13690	2	1	1	0	0	1
Gm25420	0	0	0	0	0	0
Gm4735	37	33	45	41	24	25
Gm22652	0	0	0	0	0	0
Gm13700	0	0	0	0	0	0
Gm13755	0	0	0	0	0	0
Gm13756	0	0	0	0	0	0
Gm23452	0	0	0	0	0	0
Gm23900	0	0	0	0	0	0
Zfp804a	0	0	0	0	0	1
Gm13677	0	0	0	0	0	0
A130030D18Rik	0	0	0	0	0	0
Gm13675	0	1	0	1	0	0
Gm13676	0	0	0	0	0	0
Gm13678	0	0	0	0	0	0
Fsip2	0	0	0	0	0	0
Gm28675	1	0	0	0	0	0
Gm13680	8	26	22	19	12	11
Gm13679	0	0	0	0	0	0
Gm13682	0	0	0	0	0	0
Gm13681	0	0	0	0	0	0
Gm13683	0	1	0	0	0	1
Gm13685	0	0	0	0	0	0
Zc3h15	479	515	515	527	412	463
Gm13686	0	0	0	0	0	0
Itgav	204	183	198	173	119	242
Gm13684	7	5	5	3	5	8
Dnmt3l-ps1	0	0	0	0	0	0
Fam171b	8	26	13	19	12	16
Zswim2	0	0	0	0	0	0
Gm13698	0	0	0	0	0	0
Gm13693	0	0	0	0	0	0
Gm13695	0	0	0	0	0	0
Gm13696	0	0	0	0	0	0
Gm13694	0	0	0	0	0	0
Gm13697	0	0	0	0	0	0
Gm13691	0	0	0	0	0	0
Gm13692	0	0	0	0	0	0
Gm13702	0	0	0	0	0	0
Gm25972	0	0	0	0	0	0
Gm13711	0	0	0	0	0	0
Calcrl	91	115	111	99	61	105
Tfpi	64	94	78	76	56	116
Gm13710	14	11	5	2	13	7
Ctnnd1	99	145	87	188	206	220
Gm28635	1	1	2	0	3	3
Btbd18	0	2	1	1	0	0
Selenoh	0	0	0	0	0	0
Tmx2	14	5	17	4	4	9
Med19	111	129	112	123	88	90
Zdhhc5	618	536	657	435	292	441
n-R5s200	0	0	0	0	0	0
Gm27942	3	2	1	0	0	2
Clp1	158	197	135	133	115	146
Ypel4	7	13	7	7	13	13
Mir130a	0	0	0	1	0	0
Gm19426	12	18	14	10	27	19
Serping1	4319	5213	5781	4819	4395	4497
Ube2l6	343	451	638	614	678	638
Smtnl1	0	0	0	0	2	0
Timm10	74	83	75	145	162	113
Slc43a1	45	79	59	31	45	30
Rtn4rl2	2	1	2	3	3	7
Gm24332	0	0	0	0	0	0
Slc43a3	300	493	390	341	267	471
Prg2	0	0	0	0	0	0
Prg3	0	0	0	0	0	0
P2rx3	55	61	71	56	48	82
Ssrp1	438	461	486	390	292	344
Tnks1bp1	506	568	700	594	669	668
4930443O20Rik	0	0	4	1	1	3
Aplnr	0	0	0	0	1	1
Gm13712	0	0	0	0	0	0
Gm13713	0	1	1	1	0	1
Lrrc55	0	1	0	0	0	1
Gm13716	0	0	0	0	0	0
Gm13715	0	0	0	0	0	0
Gm13714	0	0	0	0	0	0
Olfr987	0	0	0	0	0	0
Olfr988	0	0	0	0	0	0
Olfr989-ps1	0	0	0	0	0	0
Olfr990-ps1	0	0	0	0	0	0
Olfr991-ps1	0	0	0	0	0	0
Olfr992	0	0	0	0	0	0
Olfr993	0	0	0	0	0	0
Gm23716	0	0	0	0	0	0
Olfr994	0	0	0	0	0	0
Olfr995	0	0	0	0	0	0
4833423E24Rik	0	0	0	0	0	0
Olfr996	0	0	0	0	0	0
Olfr997-ps1	0	0	0	0	0	0
Olfr998	0	0	0	0	0	0
Olfr999-ps1	0	0	0	0	0	0
Olfr1000	0	0	0	0	0	0
Olfr1001-ps1	0	0	0	0	0	0
Olfr1002	0	0	0	0	0	0
Olfr1003-ps1	0	0	0	0	0	0
Olfr1004-ps1	0	0	0	0	0	0
Olfr154	0	0	0	0	0	0
Olfr1005-ps1	0	0	0	0	0	0
Olfr1006	0	0	0	0	0	0
Olfr1007-ps1	0	0	0	0	0	0
Olfr1008	0	0	0	0	0	0
Olfr1009	0	0	0	0	0	0
Olfr1010	0	0	0	0	0	0
Olfr1012	0	0	0	0	0	0
Olfr1013	0	0	0	0	0	0
Olfr1014	0	0	0	0	0	0
AL929285.1	0	0	0	0	0	0
Olfr1015	0	0	0	0	0	0
Olfr1016	0	0	0	0	0	0
Olfr1017-ps1	0	0	0	0	0	0
Gm13720	0	0	0	0	0	0
Olfr1018	0	0	0	0	0	0
Olfr1019	0	0	0	0	0	0
Olfr1020	0	0	0	0	0	0
Olfr1021-ps1	0	0	0	0	0	0
Olfr1022	0	0	0	0	0	0
Gm24037	0	0	0	0	0	0
Olfr1023	0	0	0	0	0	0
Gm40020	0	0	0	0	0	0
Olfr1024	0	0	0	0	0	0
Olfr1025-ps1	0	0	0	0	0	0
Olfr1026	0	0	0	0	0	0
Olfr1027-ps1	0	0	0	0	0	0
Olfr1028	0	0	0	0	0	0
Olfr1029	2	1	0	4	3	8
Olfr1030	0	1	0	1	0	2
Olfr1031	0	0	0	0	0	0
Olfr1032	0	0	0	0	0	0
Olfr1033	343	275	363	269	181	383
Olfr1034	35	48	31	37	31	53
Olfr1035-ps1	24	24	23	34	25	40
Olfr1036	0	0	0	0	0	0
Olfr1037	0	0	0	0	0	0
Gm13722	0	0	0	0	0	0
Olfr1038-ps	0	0	0	0	0	0
Olfr1039	0	0	0	0	0	0
Olfr1040	0	0	0	0	0	0
Olfr1041-ps1	0	0	0	0	0	0
Olfr1042	0	0	0	0	0	0
Olfr1043	0	0	0	0	0	0
Olfr1044	0	0	0	0	0	0
Olfr52	0	0	0	0	0	0
Olfr1045	0	0	0	0	0	0
Olfr1046	0	0	0	0	0	0
Olfr1047	0	0	0	0	0	0
Olfr1048	0	0	0	0	0	0
Olfr1049	0	0	0	0	0	0
Olfr1050-ps1	0	0	0	0	0	0
Olfr1051	0	0	0	0	0	0
Olfr1052	0	0	0	0	0	0
Olfr1053	0	0	0	0	0	0
Gm13719	0	0	0	0	0	0
Olfr1054	0	0	0	0	0	0
AL935138.1	0	0	0	0	0	0
Olfr1055	0	0	0	0	0	0
Olfr1056	0	0	0	0	0	0
Olfr1057	0	0	0	0	0	0
Olfr1058	0	0	0	0	0	0
Olfr1059-ps1	0	0	0	0	0	0
Gm20734	0	0	0	0	0	0
Olfr1060-ps1	0	0	0	0	0	0
Olfr1061	0	0	0	0	0	0
Olfr1062	0	0	0	0	0	0
Olfr1063-ps1	0	0	0	0	0	0
Olfr1064-ps1	0	0	0	0	0	0
Olfr1065	0	0	0	1	0	0
Olfr1066	0	0	0	0	0	0
Olfr1069-ps1	0	0	0	0	0	0
AL772265.1	0	0	0	0	0	0
Olfr1070-ps1	0	0	0	0	0	0
Olfr228	0	0	0	0	0	0
Olfr1073-ps1	0	0	0	0	0	0
Olfr1075-ps1	0	0	0	0	0	0
Gm5023	0	0	0	0	0	0
Olfr1076	0	0	0	0	0	0
Olfr1077-ps1	0	0	0	0	0	0
Olfr1078-ps1	0	0	0	0	0	0
Olfr1079	0	0	0	0	0	0
Olfr1080	0	0	0	0	0	0
Olfr1081-ps1	0	0	0	0	0	0
Olfr1082	0	0	0	0	0	0
Olfr1083-ps	0	0	0	0	0	0
Olfr1084	0	0	0	0	0	0
Olfr1085	0	0	0	0	0	0
Olfr1086	0	0	0	0	0	0
Olfr1087	0	0	0	0	0	0
Olfr1088-ps1	0	0	0	0	0	0
Olfr1089	0	0	0	0	0	0
Olfr1090	0	0	0	0	0	0
Olfr1091-ps1	0	0	0	0	0	0
Olfr1092-ps1	0	0	0	0	0	0
Olfr1093	0	0	0	0	0	0
Olfr141	0	0	0	0	0	0
Olfr1094	0	0	0	0	0	0
Olfr1095	0	0	0	0	0	0
Gm13723	0	0	0	0	0	0
Olfr1097	0	0	0	0	0	0
Olfr1098	0	0	0	0	0	0
AL929417.1	0	0	0	0	0	0
Olfr1099	0	0	0	0	0	0
Olfr1100	0	0	0	0	0	0
Olfr1101	0	0	0	0	0	0
Olfr1102	0	0	0	0	0	0
Olfr1103-ps1	0	0	0	0	0	0
Olfr1104	0	0	0	0	0	0
Olfr1105	0	0	0	0	0	0
Olfr1106	0	0	0	0	0	0
Olfr1107	0	0	0	0	0	0
Olfr1108-ps1	0	0	0	0	0	0
Olfr1109	0	0	0	0	0	0
Olfr259	0	0	0	0	0	0
Gm13733	0	0	0	0	0	0
Olfr1110	0	0	0	0	0	0
Olfr1111	0	0	0	0	0	0
Nlk-ps1	0	0	0	0	0	0
Olfr1112	0	0	0	0	0	0
Gm13730	0	0	0	0	0	0
Olfr1113	0	0	0	0	0	0
Olfr1114-ps1	0	0	0	0	0	0
Gm13735	0	0	0	0	0	0
Olfr1115	0	0	0	0	0	0
Gm27438	0	0	0	0	0	0
Gm13732	0	0	0	0	0	0
Olfr1116	0	0	0	0	0	0
Gm13728	0	0	0	0	0	0
Olfr1117-ps1	0	0	0	0	0	0
Gm13729	0	0	0	0	0	0
Olfr1118	0	0	0	0	0	0
Gm13737	0	0	0	0	0	0
Gm13731	0	0	0	0	0	0
Olfr1119-ps1	0	0	0	0	0	0
Olfr1120	0	0	0	0	0	0
Olfr1121	0	0	0	0	0	0
Olfr1122	0	0	0	0	0	0
Gm1826	1	1	4	2	0	0
Olfr1123	0	0	0	0	0	0
Olfr1124	0	0	0	0	0	0
Olfr1126	0	0	0	0	0	0
Pramel7	0	0	0	0	0	0
Pramel6	0	0	0	0	0	0
Gm13738	0	0	0	0	0	0
Olfr1127-ps1	0	0	0	0	0	0
Gm13736	10	9	7	22	17	23
Olfr153	0	0	0	0	0	0
Olfr1128	0	0	0	0	0	0
Gm13740	0	0	0	0	0	0
Gm13744	0	0	0	0	0	0
Gm13743	1	1	1	0	0	0
Olfr1129	0	0	0	0	0	0
Olfr1130	0	0	0	0	0	0
Olfr1131	0	0	0	0	0	0
Olfr1132	0	0	0	0	0	0
Gm13742	0	0	0	0	0	0
Olfr1133	0	0	0	0	0	0
Olfr1134	0	0	0	0	0	0
Olfr1135	0	0	0	0	0	0
Olfr1136	0	0	0	0	0	0
Olfr1137	0	0	0	0	0	0
Olfr1138	0	0	0	0	0	0
Olfr1140	0	0	0	0	0	0
Olfr1139-ps1	0	0	0	0	0	0
Olfr1141	0	0	0	0	0	0
Olfr152	0	0	0	0	0	0
Olfr1142-ps1	0	0	0	0	0	0
Olfr1143	0	0	0	0	0	0
Olfr1144-ps1	0	0	0	0	0	0
Olfr1145	0	0	0	0	0	0
Olfr1146-ps1	0	0	0	0	0	0
Olfr1147-ps1	0	0	0	0	0	0
Olfr1148	0	0	0	0	0	0
Olfr1149-ps1	0	0	0	0	0	0
Olfr1150-ps1	0	0	0	0	0	0
Olfr1151	0	0	0	0	0	0
Olfr1152	0	0	0	0	0	0
Gm13745	0	0	0	0	0	0
Olfr1153	0	0	0	0	0	0
Olfr1154	0	0	0	0	0	0
Olfr1155	0	0	0	0	0	0
Olfr1156	0	0	0	0	0	0
Olfr1157	0	0	0	0	0	0
Olfr74	0	0	0	0	0	0
Olfr1158	0	0	0	0	0	0
Olfr1159-ps1	0	0	0	1	0	0
Olfr1160	0	0	0	0	0	0
Olfr1161	0	0	0	0	0	0
Olfr73	0	0	0	0	0	0
Olfr1162	0	0	0	0	0	0
Olfr1163	0	0	0	0	0	0
Olfr1164	0	0	0	0	0	0
Olfr1165-ps	0	0	0	0	0	0
Olfr1166	0	0	0	0	0	0
Olfr1167	0	0	0	0	0	0
Olfr1168	0	0	0	0	0	0
Olfr1169-ps1	0	0	0	0	0	0
Olfr1170	0	0	0	0	0	0
Olfr1171-ps1	0	0	0	0	0	0
Olfr1172-ps1	0	0	0	0	0	0
Olfr1173	0	0	0	0	0	0
Olfr1174-ps	0	0	0	0	0	0
Olfr1175-ps	0	0	0	0	0	0
Olfr1176	0	0	0	0	0	0
Olfr1177-ps	0	0	0	0	0	0
Olfr1178	0	0	0	0	0	0
Olfr1179	0	0	0	0	0	0
Olfr1180	0	0	0	0	0	0
Olfr1181	0	0	0	0	0	0
Gm13757	0	0	0	0	0	0
Olfr1183	0	0	0	0	0	0
Olfr1184	0	0	0	0	0	0
Olfr1185-ps1	0	0	0	0	0	0
Olfr1186	0	0	0	0	0	0
Olfr1187-ps1	0	0	0	0	0	0
Olfr1188	0	0	0	0	0	0
Gm13758	0	0	0	0	0	0
Olfr1189	0	0	0	0	0	0
AL929265.1	0	0	0	0	0	0
Olfr475-ps1	0	0	0	0	0	0
Olfr1191-ps1	0	0	0	0	0	0
Olfr1192-ps1	0	0	0	0	0	0
